,ID,jamfaktor,tedadfaktor,jamMarjoee,TedadMarjoee,jamNaghd,TedadNaghd,jamcheck,Tedadcheck,tedadBargashti,JamBargashti,TedadBargashtiHazer,RialBashtiHazer,jamBedehi,TedadBedehi,Malek,Metrajh,EtebarRial,EtebarTedady,EtebarRialiNaghdi,Khas,sNoePardakht,akharinFaktor,AvalinFaktor,AkharinMarjoee,AvalinMarjoee
1746,27566,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1747,27567,880000.0,2,0.0,0,880000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1924,2046,0,0
1748,27568,213000.0,1,0.0,0,213000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1749,27569,639000.0,1,0.0,0,639000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1750,27570,5640000.0,2,2820000.0,1,2820000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2045,2044,2044
1751,27571,1237000.0,3,410000.0,2,827000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2046,2000,2045
1752,27572,1410000.0,1,1410000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1753,27573,1410000.0,1,0.0,0,1410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1754,27574,481000.0,1,481000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,2045,2045
1755,27575,18694810.0,6,1090020.0,3,16785790,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2011,2046,2010,2017
1756,27576,8190850.0,11,2316000.0,3,5848850,11,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1932,2046,1932,1966
1757,27577,648000.0,2,0.0,0,648000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2046,0,0
1758,27578,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1759,27579,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1760,27580,264000.0,1,0.0,0,264000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1761,27581,225000.0,1,0.0,0,225000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1762,27582,207000.0,1,207000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,2045,2045
1763,27583,992000.0,1,730000.0,1,262000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,2045,2045
1764,27584,75000.0,1,0.0,0,75000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2046,2046,0,0
1765,27585,554500.0,2,526500.0,2,28000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1989,2046,1988,2045
1766,27586,556500.0,2,0.0,0,556500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2016,2045,0,0
1767,27587,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1768,27588,1407000.0,1,0.0,0,1407000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1769,27589,417000.0,1,0.0,0,417000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1770,27590,1050000.0,2,0.0,0,1050000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2045,0,0
1771,27591,1808080.0,1,1808080.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1772,27592,3118065.0,3,499065.0,1,2619000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1995,2045,1993,1993
1773,27593,41000.0,1,0.0,0,41000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1774,27594,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1775,27595,675000.0,1,661500.0,1,13500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1776,27596,68000.0,1,68000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1777,27597,730000.0,1,655000.0,1,75000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1778,27598,225000.0,1,225000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1779,27599,40004880.0,16,5064040.0,9,17840980,12,16945000,5,0,0,0,,-10140.0,0,0,0,0,0,0,0,0,1912,2045,1911,2044
1780,27600,4842240.0,4,840600.0,3,4001640,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2013,2045,2022,2044
1781,27601,1260600.0,1,0.0,0,1260600,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1782,27602,4800000.0,4,3840000.0,3,960000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2031,2045,2029,2044
1783,27603,9814320.0,6,135500.0,2,9678820,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2015,2045,2012,2038
1784,27604,225000.0,1,225000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1785,27605,225000.0,1,225000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1786,27606,846000.0,1,846000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1787,27607,1982800.0,6,1376200.0,4,606600,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1975,2045,1973,2035
1788,27608,3349900.0,11,702300.0,4,2647600,8,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2045,1980,2015
1789,27609,2402550.0,3,1314000.0,2,1088550,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2017,2045,2016,2037
1790,27610,4773000.0,5,1405000.0,3,3368000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1916,2045,1914,2044
1791,27611,2220000.0,1,2220000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,2044,2044
1792,27612,1410000.0,1,0.0,0,1410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2045,2045,0,0
1793,27613,1145000.0,2,0.0,0,1145000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1989,2045,0,0
1794,27614,2112000.0,5,820000.0,2,1292000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2007,2045,2022,2044
1795,27615,414000.0,2,138000.0,1,276000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1989,2045,1987,1987
1796,27616,7135000.0,4,0.0,0,7099000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1943,2045,0,0
1797,27617,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1798,27618,6390000.0,1,0.0,0,6390000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1799,27619,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1800,27620,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1801,27621,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1802,27622,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1803,27623,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1804,27624,2220000.0,1,0.0,0,2220000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1805,27625,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1806,27626,852000.0,1,852000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,2043,2043
1807,27627,3137000.0,4,1418000.0,2,1719000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1928,2044,2018,2043
1808,27628,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1809,27629,1309000.0,3,0.0,0,1309000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1881,2044,0,0
1810,27630,1704000.0,1,0.0,0,1704000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1811,27631,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1812,27632,263000.0,1,140000.0,1,123000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,2043,2043
1813,27633,7463000.0,5,0.0,0,7426000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1981,2044,0,0
1814,27634,2962000.0,3,960000.0,1,2002000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1974,2044,1994,1994
1815,27635,15513500.0,18,4444000.0,6,11033500,17,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1890,2044,1889,2043
1816,27636,8535000.0,8,0.0,0,8377000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1914,2044,0,0
1817,27637,12213500.0,7,0.0,0,12213500,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1948,2044,0,0
1818,27638,2797500.0,5,622500.0,1,2175000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1922,2044,1998,1998
1819,27639,668400.0,2,0.0,0,668400,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1967,2044,0,0
1820,27640,3507600.0,5,0.0,0,3507600,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1964,1986,0,0
1821,27641,1491000.0,3,1416000.0,3,75000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1967,2044,1966,2043
1822,27642,1360000.0,2,680000.0,1,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2044,1998,1998
1823,27643,302000.0,1,0.0,0,302000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1824,27644,264000.0,1,0.0,0,264000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1825,27645,3461400.0,4,450000.0,1,2898900,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2044,2000,2000
1826,27646,2880000.0,3,960000.0,1,1920000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2002,2044,2011,2011
1827,27647,1406000.0,2,726000.0,1,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2004,2044,2003,2003
1828,27648,415000.0,1,355000.0,1,60000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,2042,2042
1829,27649,1463400.0,2,983400.0,2,480000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2004,2044,2003,2042
1830,27650,16320000.0,3,0.0,0,1,1,12740000,1,0,0,0,,2879999.0,1,0,0,0,0,0,0,0,2033,2044,0,0
1831,27651,204000.0,1,0.0,0,204000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1832,27652,1102590.0,1,0.0,0,1102590,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1833,27653,2101000.0,2,0.0,0,2101000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2044,0,0
1834,27654,4332000.0,4,135000.0,1,4197000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2015,2044,2036,2036
1835,27655,829100.0,3,126000.0,1,703100,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2022,2044,2036,2036
1836,27656,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2044,2044,0,0
1837,27657,675000.0,1,0.0,0,675000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
1838,27658,346500.0,1,0.0,0,346500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1839,27659,71500.0,1,0.0,0,71500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
1840,27660,777500.0,1,777500.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,2040,2040
1841,27661,1410000.0,1,1410000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,2042,2042
1842,27662,368000.0,1,0.0,0,368000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
1843,27663,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
1844,27664,792000.0,1,770000.0,1,22000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,2039,2039
1845,27665,32732890.0,19,4469310.0,13,28263580,21,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1914,2043,1912,2023
1846,27666,4230000.0,2,0.0,0,4230000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2022,2041,0,0
1847,27667,690000.0,1,0.0,0,690000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1848,27668,5796600.0,10,540000.0,2,5256600,12,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1918,2043,1917,1965
1849,27669,225000.0,1,0.0,0,225000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2043,2043,0,0
1850,27670,4065100.0,6,750500.0,2,3314600,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2043,1966,2038
1851,27671,1950500.0,2,213000.0,2,1737500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2005,2043,2004,2042
1852,27672,710000.0,3,710000.0,3,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2017,2043,2015,2042
1853,27673,1885000.0,4,410000.0,1,1475000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2041,1907,1907
1854,27674,4946000.0,6,2880000.0,1,2066000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1905,2041,2032,2032
1855,27675,351000.0,1,0.0,0,351000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1856,27676,951000.0,3,292000.0,2,659000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2012,2041,2011,2015
1857,27677,9600000.0,1,0.0,0,0,0,322,1,0,0,0,,9599678.0,1,0,0,0,0,0,0,0,2041,2041,0,0
1858,27678,69817000.0,32,13238975.0,23,53980585,31,0,0,0,0,0,,2153440.0,2,0,0,0,0,0,0,0,1908,2041,1907,2040
1859,27679,52000.0,1,0.0,0,52000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1860,27680,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1861,27681,436000.0,1,436000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,2040,2040
1862,27682,190800.0,1,190800.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2041,2041,2039,2039
1863,27683,264000.0,1,264000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,2039,2039
1864,27684,7520000.0,4,7520000.0,4,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1977,2041,1976,2040
1865,27685,318000.0,1,0.0,0,318000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1866,27686,1920000.0,2,0.0,0,1920000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2033,2041,0,0
1867,27687,3228000.0,5,825000.0,1,2403000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1929,2041,2039,2039
1868,27688,949000.0,2,949000.0,2,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2028,2041,2024,2039
1869,27689,528000.0,1,0.0,0,528000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1870,27690,621000.0,1,0.0,0,621000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2041,2041,0,0
1871,27691,1028000.0,2,368000.0,1,660000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1984,2040,1983,1983
1872,27692,4643000.0,8,1256000.0,2,3387000,7,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1925,2040,1924,1980
1873,27693,852000.0,1,0.0,0,852000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1874,27694,639000.0,1,0.0,0,639000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1875,27695,1205000.0,1,0.0,0,1205000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1876,27696,926000.0,1,0.0,0,926000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1877,27697,470000.0,1,0.0,0,470000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1878,27698,1517500.0,1,19000.0,1,1498500,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,2039,2039
1879,27699,733000.0,2,498000.0,1,235000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1996,2040,1995,1995
1880,27700,5808000.0,2,0.0,0,5808000,3,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2015,2040,0,0
1881,27701,117500.0,1,0.0,0,117500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1882,27702,396000.0,1,0.0,0,396000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1883,27703,426000.0,1,0.0,0,426000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1884,27704,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1885,27705,180000.0,1,0.0,0,180000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1886,27706,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1887,27707,180000.0,1,0.0,0,180000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1888,27708,1203000.0,1,0.0,0,1203000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1889,27709,960000.0,1,0.0,0,960000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1890,27710,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1891,27711,1350000.0,1,0.0,0,1350000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1892,27712,2316500.0,5,1872500.0,4,444000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2004,2040,2003,2031
1893,27713,1383000.0,2,0.0,0,1383000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2004,2040,0,0
1894,27714,960000.0,1,960000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,2039,2039
1895,27715,4440000.0,1,0.0,0,4440000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2040,2040,0,0
1896,27716,1323000.0,3,436000.0,1,887000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2011,2040,2017,2017
1897,27717,282000.0,1,282000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2040,2040,2039,2039
1898,27718,3503000.0,3,1370000.0,1,2133000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2005,2040,2039,2039
1899,27719,2720000.0,4,1360000.0,2,1360000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2002,2040,2036,2039
1900,27720,11151600.0,14,7487100.0,11,3664500,10,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1919,2040,1919,2036
1901,27721,1897000.0,4,1360000.0,2,537000,2,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2023,2040,2036,2039
1902,27722,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2039,2039,0,0
1903,27723,2958000.0,4,0.0,0,2958000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1886,2039,0,0
1904,27724,73215600.0,33,7102850.0,22,44405250,31,20970000,8,0,0,0,,473500.0,1,0,0,0,0,0,0,0,1910,2039,1907,2024
1905,27725,28505040.0,13,4954160.0,4,22147640,18,0,0,0,0,0,,1403240.0,1,0,0,0,0,0,0,0,1913,2039,1912,2017
1906,27726,4440000.0,1,0.0,0,4440000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2039,2039,0,0
1907,27727,426000.0,1,426000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2039,2039,2038,2038
1908,27728,14520000.0,1,0.0,0,14520000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2039,2039,0,0
1909,27729,7324700.0,12,227000.0,2,7097700,14,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1908,2039,1907,1939
1910,27730,180000.0,1,0.0,0,180000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2039,2039,0,0
1911,27731,1090000.0,2,1090000.0,2,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2031,2039,2029,2038
1912,27732,4992000.0,4,1578000.0,1,3414000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1959,2039,1958,1958
1913,27733,5863000.0,9,2082000.0,4,3781000,6,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1916,2039,1916,2038
1914,27734,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1915,27735,998000.0,2,146000.0,1,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2031,2038,2030,2030
1916,27736,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1917,27737,213000.0,1,0.0,0,213000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1918,27738,276000.0,1,0.0,0,276000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1919,27739,3438000.0,3,0.0,0,3438000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,1918,2038,0,0
1920,27740,3843000.0,1,0.0,0,3843000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1921,27741,213000.0,1,0.0,0,213000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1922,27742,205000.0,1,0.0,0,205000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1923,27743,623000.0,1,0.0,0,623000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1924,27744,235000.0,1,0.0,0,235000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,3953,2038,2038,0,0
1925,27745,8628000.0,5,0.0,0,8628000,5,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2003,2038,0,0
1926,27746,680000.0,1,0.0,0,680000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2038,2038,0,0
1927,27747,1473500.0,4,276500.0,2,1197000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1967,2038,1966,1966
1928,27748,843500.0,2,407000.0,1,436500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2019,2038,2018,2018
1929,27749,1727000.0,5,264000.0,1,1463000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1981,2038,2015,2015
1930,27750,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1931,27751,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1932,27752,0.0,0,0.0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
1933,27753,630000.0,2,204000.0,1,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2030,2037,2029,2029
1934,27754,2700000.0,2,0.0,0,2700000,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1949,2037,0,0
1935,27755,470000.0,1,0.0,0,470000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1936,27756,426000.0,1,0.0,0,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1937,27757,1278000.0,1,0.0,0,1278000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1938,27758,351600.0,1,0.0,0,351600,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1939,27759,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1940,27760,1788000.0,1,0.0,0,1788000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1941,27761,852000.0,1,0.0,0,852000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1942,27762,41000.0,1,0.0,0,41000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1943,27763,1410000.0,1,0.0,0,1410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1944,27764,117500.0,1,0.0,0,117500,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1945,27765,5459000.0,7,0.0,0,5459000,9,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,1954,2037,0,0
1946,27766,843000.0,2,417000.0,1,426000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2008,2037,2005,2005
1947,27767,2500000.0,1,0.0,0,2500000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
1948,27768,2165600.0,4,0.0,0,2165600,4,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2001,2037,0,0
1949,27769,410000.0,1,410000.0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,2036,2036
1950,27770,410000.0,1,0.0,0,410000,1,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,2037,2037,0,0
