,Code,CodeAsli,CodeFarei,Sharh,Dideh,SharhLatin,MeghdarAdadi,CodeLink,NameEnum,GHeader,UserName,Tarikh,Saat
2543,408661,201,1,نسکافه,1,,0.0,408241,,0,,,
2544,408662,152,1,ميادين کرج,1,,0.0,0,,1,,,
2545,408663,6,1,بانک قرض الحسنه رسالت,1,,0.0,0,,1,,,
2546,408664,152,1,هتل,1,,0.0,0,,1,,,
2547,408665,153,1,سرپرست توزيع,1,,0.0,0,,1,,,
2548,408667,152,1,عاملين,1,,0.0,0,,1,,,
2549,408668,152,1,راننده,1,,0.0,0,,1,,,
2550,408669,202,1,700 ترکيبي اصيل,1,,0.0,408244,,0,,,
2551,408670,1,1,آزادشهر,1,,0.0,5217,,0,,,
2552,408671,21,1,آزادشهر,1,,0.0,1517,,0,,,
2553,408672,1,1,اسکان,1,,0.0,408671,,0,,,
2554,408673,21,1,صفاييه,1,,0.0,1517,,0,,,
2555,408674,1,1,اطلسي,1,,0.0,408673,,0,,,
2556,408675,21,1,فهادان,1,,0.0,1517,,0,,,
2557,408676,1,1,محله 1,1,,0.0,408675,,0,,,
